epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,mean_io_u
0,0.9570674896240234,0.2665000259876251,0.11195302754640579,0.03659824654459953,0.02976570650935173,0.17828969657421112,0.5653326511383057
1,0.971092700958252,0.26387614011764526,0.09428146481513977,0.03600256145000458,0.03862177953124046,0.1271749883890152,0.5302835702896118
2,0.9539182782173157,0.2611022889614105,0.08477815240621567,0.02646571211516857,0.030380161479115486,0.20017802715301514,0.527060866355896
3,0.9587444067001343,0.2632051706314087,0.09207397699356079,0.030492300167679787,0.027380645275115967,0.17451070249080658,0.5341567993164062
4,0.9583770632743835,0.26389700174331665,0.09332966059446335,0.02894056960940361,0.025322843343019485,0.17100366950035095,0.5381089448928833
5,0.9570667743682861,0.2643416225910187,0.09297547489404678,0.028735892847180367,0.02801394648849964,0.17766088247299194,0.5382030010223389
6,0.9567504525184631,0.2641494870185852,0.09550929069519043,0.024630766361951828,0.028563186526298523,0.18047656118869781,0.5400288701057434
7,0.958182692527771,0.2642168700695038,0.09961266070604324,0.025969769805669785,0.03030356578528881,0.17652718722820282,0.542625904083252
8,0.9532763361930847,0.26442277431488037,0.10055699199438095,0.025453517213463783,0.029548075050115585,0.191512331366539,0.5375353693962097
9,0.9540973901748657,0.2639385759830475,0.09669824689626694,0.024344101548194885,0.027660300955176353,0.18926753103733063,0.539387047290802
10,0.9538378119468689,0.2639755308628082,0.09464554488658905,0.023761548101902008,0.02718314342200756,0.19054104387760162,0.5407900214195251
11,0.9531151652336121,0.26441964507102966,0.09691499918699265,0.025885939598083496,0.02872854471206665,0.19334526360034943,0.5362144708633423
12,0.9557762145996094,0.2636118233203888,0.09284373372793198,0.02452845312654972,0.026527537032961845,0.18316338956356049,0.5330914258956909
13,0.9538353085517883,0.2636023759841919,0.09229771792888641,0.02416396327316761,0.025940602645277977,0.18899285793304443,0.5308898687362671
14,0.9550269246101379,0.263592392206192,0.09214507788419724,0.024262765422463417,0.026157228276133537,0.1847175806760788,0.5267014503479004
