epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,mean_io_u
0,0.9870820045471191,0.2521226108074188,0.1672353893518448,0.035748694092035294,0.0,0.10852668434381485,0.6140447854995728
1,0.9894683361053467,0.2523670196533203,0.13529206812381744,0.025328656658530235,0.01575319841504097,0.08848318457603455,0.5879842042922974
2,0.9661687016487122,0.25600457191467285,0.1292748600244522,0.02548099122941494,0.018201282247900963,0.1619044989347458,0.591504693031311
3,0.9448263645172119,0.26047229766845703,0.1317456215620041,0.03118181973695755,0.021885190159082413,0.21948182582855225,0.583514392375946
4,0.9417670369148254,0.26094403862953186,0.13282974064350128,0.02543003298342228,0.02517734095454216,0.23342037200927734,0.591219425201416
5,0.945288360118866,0.2616564929485321,0.135254368185997,0.032773520797491074,0.02462545596063137,0.21969474852085114,0.5836601853370667
6,0.9460350275039673,0.26335540413856506,0.13633395731449127,0.03762539103627205,0.02926724962890148,0.21672649681568146,0.5882114171981812
7,0.947966456413269,0.2643013596534729,0.1351916790008545,0.03960400074720383,0.02972099743783474,0.20895414054393768,0.593791663646698
8,0.9480078220367432,0.2664739787578583,0.14163416624069214,0.04340914636850357,0.03277978673577309,0.20449259877204895,0.5901129841804504
9,0.9471494555473328,0.2673477530479431,0.14843694865703583,0.04651699215173721,0.036237068474292755,0.20682290196418762,0.5886175036430359
10,0.9480148553848267,0.26904186606407166,0.15588627755641937,0.05125894770026207,0.039605963975191116,0.202762171626091,0.5910481810569763
11,0.9458525776863098,0.26953333616256714,0.16460998356342316,0.053894419223070145,0.036305468529462814,0.20708030462265015,0.590020477771759
12,0.9441395998001099,0.2716604769229889,0.17592646181583405,0.05865863710641861,0.04227989539504051,0.209221750497818,0.5883172154426575
13,0.9456394910812378,0.2719709873199463,0.18244972825050354,0.06137889251112938,0.043239206075668335,0.20527470111846924,0.5880721211433411
14,0.9422765970230103,0.2729802131652832,0.18335983157157898,0.06167144700884819,0.043261341750621796,0.21246270835399628,0.5849917531013489
15,0.9420139193534851,0.274297297000885,0.18485182523727417,0.06382684409618378,0.0438201017677784,0.21137863397598267,0.585258960723877
16,0.9403735399246216,0.27510303258895874,0.1837375909090042,0.06284552067518234,0.04381117969751358,0.2143963724374771,0.5825597643852234
17,0.9430033564567566,0.2739482522010803,0.17874889075756073,0.061347439885139465,0.04139207676053047,0.20642952620983124,0.581152081489563
18,0.9453296661376953,0.27287888526916504,0.17359524965286255,0.05981035158038139,0.039213549345731735,0.19952645897865295,0.5791529417037964
19,0.9453214406967163,0.2731364071369171,0.17458125948905945,0.0619393065571785,0.03988708183169365,0.20069225132465363,0.5775195360183716
20,0.9469041228294373,0.2726922035217285,0.17867359519004822,0.0637880489230156,0.04101699963212013,0.19755302369594574,0.5784781575202942
21,0.9481004476547241,0.27257493138313293,0.17820125818252563,0.06445755064487457,0.0397854782640934,0.19338463246822357,0.5812117457389832
22,0.9482998847961426,0.27283936738967896,0.18017593026161194,0.06486562639474869,0.04024938493967056,0.19208569824695587,0.5801763534545898
23,0.9497485160827637,0.2721627354621887,0.17696942389011383,0.0644100233912468,0.039777424186468124,0.18840044736862183,0.5804373025894165
24,0.9513604044914246,0.27154725790023804,0.1744024157524109,0.0653635710477829,0.04219546914100647,0.1845807433128357,0.5806712508201599
25,0.9515799283981323,0.2714318335056305,0.1724795252084732,0.06463012099266052,0.04155641421675682,0.18418513238430023,0.5828268527984619
26,0.9517326354980469,0.271053671836853,0.17271395027637482,0.06396976113319397,0.04027240723371506,0.18431918323040009,0.5803666114807129
27,0.9527059197425842,0.2709023356437683,0.17113523185253143,0.06410308927297592,0.04044279456138611,0.18126162886619568,0.5820600390434265
28,0.9537060260772705,0.2705351710319519,0.16915282607078552,0.06372148543596268,0.0390741191804409,0.1778942495584488,0.5823187828063965
29,0.9528326392173767,0.271197110414505,0.16988299787044525,0.06419257819652557,0.03978898003697395,0.1795104593038559,0.5832494497299194
30,0.953920304775238,0.2707940936088562,0.16775618493556976,0.06434454768896103,0.03936251997947693,0.17630250751972198,0.5821337699890137
31,0.953932523727417,0.2710653245449066,0.1677696704864502,0.0643327459692955,0.04055927321314812,0.17732828855514526,0.5828408598899841
32,0.9527202844619751,0.27067628502845764,0.16616220772266388,0.062383268028497696,0.03994753956794739,0.18296928703784943,0.5828516483306885
33,0.9526768922805786,0.2706834077835083,0.1653161495923996,0.062395643442869186,0.040109481662511826,0.18339020013809204,0.5845840573310852
34,0.9522249698638916,0.27080264687538147,0.16405729949474335,0.0621168278157711,0.03997082635760307,0.1845751255750656,0.5838538408279419
35,0.9516804814338684,0.2704138457775116,0.1622070074081421,0.06182430684566498,0.03975355997681618,0.1877424418926239,0.5836313962936401
36,0.9514107704162598,0.27063971757888794,0.16184768080711365,0.06185472384095192,0.03990228846669197,0.18831536173820496,0.5846178531646729
37,0.9522859454154968,0.2704686224460602,0.16127535700798035,0.06219390779733658,0.04023606330156326,0.18551966547966003,0.5842287540435791
38,0.9523640275001526,0.27038905024528503,0.15977215766906738,0.06127215549349785,0.0395602323114872,0.18502873182296753,0.5838771462440491
