epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,mean_io_u
0,0.9614863395690918,0.24701733887195587,0.007072651758790016,0.0007531792507506907,0.0005524696898646653,0.26234567165374756,0.551899790763855
1,0.9533257484436035,0.24736733734607697,0.011087512597441673,0.0020087959710508585,0.0018499549478292465,0.30372756719589233,0.5078809261322021
2,0.9494509696960449,0.24793051183223724,0.013206441886723042,0.002537078456953168,0.003448390169069171,0.30959707498550415,0.519251823425293
3,0.9419806003570557,0.2466491162776947,0.013100340962409973,0.0019840931054204702,0.002812023973092437,0.3684418797492981,0.5177870988845825
4,0.9446505308151245,0.24624010920524597,0.01073035690933466,0.0016005547950044274,0.002258212072774768,0.3774941563606262,0.5190984010696411
5,0.9466934204101562,0.2467111349105835,0.011679601855576038,0.0016288445331156254,0.0020362387876957655,0.35783112049102783,0.5261454582214355
6,0.9439611434936523,0.2458503693342209,0.010093358345329762,0.0014120523119345307,0.0017645747866481543,0.4104509949684143,0.5230746865272522
7,0.9454290866851807,0.24608121812343597,0.010589401237666607,0.0013816326390951872,0.0015614775475114584,0.3915375769138336,0.512489378452301
8,0.9491100311279297,0.24687528610229492,0.012811929918825626,0.0014999359846115112,0.0016186363063752651,0.36298349499702454,0.514760434627533
9,0.9528538584709167,0.24713024497032166,0.011907489039003849,0.0014325460651889443,0.0015217630425468087,0.3366405665874481,0.5101038813591003
10,0.9548275470733643,0.24772967398166656,0.01305712852627039,0.0017253736732527614,0.0017493240302428603,0.3175451457500458,0.5074702501296997
11,0.9570677280426025,0.2478080540895462,0.0121915889903903,0.001592544955201447,0.0016038938192650676,0.30306586623191833,0.5096895694732666
12,0.9544921517372131,0.2481553554534912,0.014341657049953938,0.0022127078846096992,0.002007953356951475,0.30981189012527466,0.5089454650878906
13,0.9542080760002136,0.24815663695335388,0.014305398799479008,0.00228685955516994,0.002182044554501772,0.31001946330070496,0.511321485042572
14,0.9553788304328918,0.24859006702899933,0.015072365291416645,0.0024271609727293253,0.0024518396239727736,0.29918912053108215,0.5102248787879944
15,0.9539568424224854,0.2481839954853058,0.014342187903821468,0.0023077703081071377,0.0023167321924120188,0.318145215511322,0.5098074674606323
16,0.9547951817512512,0.24809052050113678,0.013643410056829453,0.0021812242921441793,0.0021893754601478577,0.31633391976356506,0.5143442153930664
17,0.9561390280723572,0.2482491135597229,0.013614037074148655,0.002197421621531248,0.002159498631954193,0.3062379062175751,0.5163072943687439
18,0.9544008374214172,0.24820896983146667,0.014232136309146881,0.002253615530207753,0.0021956164855509996,0.30998483300209045,0.517594039440155
19,0.9535236358642578,0.24797436594963074,0.013852940872311592,0.002154192654415965,0.00211215578019619,0.31671351194381714,0.516972005367279
