epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,mean_io_u
0,0.9688360691070557,0.27548131346702576,0.1128651425242424,0.04417847841978073,0.013629165478050709,0.11402654647827148,0.777584433555603
1,0.9706173539161682,0.2668347656726837,0.07908042520284653,0.03353149816393852,0.011146387085318565,0.12197484821081161,0.7825161218643188
2,0.9727187156677246,0.26722991466522217,0.07571673393249512,0.03005678951740265,0.01379015576094389,0.11317116767168045,0.7850876450538635
3,0.9744229316711426,0.2809739112854004,0.13275523483753204,0.06493977457284927,0.03882927447557449,0.09877641499042511,0.7847320437431335
4,0.9784268736839294,0.2771229147911072,0.11876456439495087,0.05949670821428299,0.03383989632129669,0.08452990651130676,0.7811703681945801
5,0.977237343788147,0.2781699597835541,0.11854597181081772,0.06264746189117432,0.03664809465408325,0.09008141607046127,0.7855286002159119
6,0.979951024055481,0.27605852484703064,0.12099502235651016,0.06399059295654297,0.03733358532190323,0.08006931096315384,0.7858723402023315
7,0.9789022207260132,0.27910274267196655,0.13310015201568604,0.06633061170578003,0.03861615061759949,0.08008094131946564,0.7850817441940308
8,0.9766427278518677,0.27825796604156494,0.12895216047763824,0.061786405742168427,0.036167167127132416,0.08920823782682419,0.7845124006271362
9,0.976376473903656,0.2770102620124817,0.1236700788140297,0.05839791148900986,0.034067459404468536,0.09260135889053345,0.7836674451828003
10,0.9768130779266357,0.27572742104530334,0.11821187287569046,0.05514101684093475,0.032587930560112,0.09217573702335358,0.7838904857635498
11,0.9755232930183411,0.27398791909217834,0.11213195323944092,0.05067090317606926,0.029954539611935616,0.10006500035524368,0.7856764793395996
12,0.9752262830734253,0.2725847363471985,0.10561585426330566,0.047757551074028015,0.028206197544932365,0.10341153293848038,0.7868775129318237
13,0.9750417470932007,0.2714451253414154,0.10141807049512863,0.04434629902243614,0.026677338406443596,0.10578211396932602,0.786602258682251
14,0.9750607013702393,0.2707307040691376,0.09972178190946579,0.043327417224645615,0.026124384254217148,0.10676423460245132,0.7857211828231812
15,0.9760425686836243,0.27098938822746277,0.10554543137550354,0.044851504266262054,0.025615843012928963,0.10225898772478104,0.7842609882354736
16,0.9771323800086975,0.2719721496105194,0.10703429579734802,0.0521145761013031,0.03345282003283501,0.09764322638511658,0.7842570543289185
17,0.9773633480072021,0.2725972533226013,0.11425745487213135,0.049219321459531784,0.03511121869087219,0.09643571078777313,0.7850818634033203
18,0.9783092737197876,0.27161431312561035,0.11030220985412598,0.04717760160565376,0.03326325863599777,0.09280647337436676,0.7844534516334534
19,0.9790037870407104,0.2711259722709656,0.1088762879371643,0.04684675484895706,0.03277115896344185,0.09065423160791397,0.784967303276062
20,0.9797049164772034,0.27056095004081726,0.10663527250289917,0.04568391293287277,0.031259387731552124,0.08770541846752167,0.7848306894302368
21,0.9791903495788574,0.2702675759792328,0.1044425293803215,0.04454033076763153,0.030271518975496292,0.0896977111697197,0.7838919162750244
22,0.979836106300354,0.2701210379600525,0.10491988807916641,0.04548666626214981,0.031076636165380478,0.08715840429067612,0.7842384576797485
23,0.9797784686088562,0.2714273929595947,0.11320149898529053,0.04862627387046814,0.03358312323689461,0.0867806002497673,0.7840969562530518
24,0.9800435304641724,0.27136921882629395,0.11404929310083389,0.04895423725247383,0.03358752653002739,0.08591647446155548,0.784043550491333
25,0.9791997671127319,0.2711629569530487,0.11241266131401062,0.0480792336165905,0.032871097326278687,0.089544877409935,0.783693790435791
26,0.9792703986167908,0.2720765769481659,0.11964656412601471,0.05149383842945099,0.03392544016242027,0.088594950735569,0.7824028730392456
27,0.9795209765434265,0.27243250608444214,0.1208452507853508,0.05194035917520523,0.033803801983594894,0.08707821369171143,0.7830417156219482
28,0.9797306656837463,0.27327290177345276,0.12604102492332458,0.053911417722702026,0.03530541807413101,0.08577392995357513,0.7828389406204224
29,0.9798175692558289,0.27400848269462585,0.12840767204761505,0.05566292256116867,0.03841032460331917,0.0854867473244667,0.7835277318954468
