epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,mean_io_u
0,0.9585669040679932,0.26878786087036133,0.09076716750860214,0.02435522899031639,0.01849113032221794,0.16122059524059296,0.619371771812439
1,0.9744488596916199,0.2675773799419403,0.08561331033706665,0.03236265853047371,0.03061244636774063,0.1022757738828659,0.6232264041900635
2,0.973620593547821,0.26801812648773193,0.09433116763830185,0.030699213966727257,0.02867295779287815,0.1046547219157219,0.6284894347190857
3,0.9739863872528076,0.2806623876094818,0.10726353526115417,0.05169549584388733,0.09449383616447449,0.10065683722496033,0.6311353445053101
4,0.9740701913833618,0.2850327789783478,0.1280539333820343,0.04158999025821686,0.11678598821163177,0.09734729677438736,0.6359471082687378
5,0.9754477143287659,0.2877958118915558,0.1495620161294937,0.06105389818549156,0.13856178522109985,0.09337189048528671,0.6411629915237427
6,0.9770132899284363,0.28693071007728577,0.14490410685539246,0.0638006255030632,0.1427433043718338,0.08934633433818817,0.6398767232894897
7,0.9772201776504517,0.29243603348731995,0.1559906303882599,0.07812143117189407,0.1625399887561798,0.08624362200498581,0.6397383809089661
8,0.977357029914856,0.28971272706985474,0.15064695477485657,0.07235413789749146,0.147072434425354,0.08673781156539917,0.6381810903549194
9,0.9790782332420349,0.2880311608314514,0.14495587348937988,0.08003786206245422,0.1560254842042923,0.08170709013938904,0.6380392909049988
10,0.9784932136535645,0.2893044352531433,0.15308184921741486,0.07276169210672379,0.15651394426822662,0.08233265578746796,0.6383063793182373
11,0.9794722199440002,0.28851309418678284,0.16162268817424774,0.0765521451830864,0.14383815228939056,0.07915777713060379,0.6407549381256104
12,0.980061411857605,0.28744208812713623,0.16978131234645844,0.08037413656711578,0.1342708021402359,0.07858947664499283,0.6378812789916992
13,0.9810376167297363,0.2852883040904999,0.16363000869750977,0.07746456563472748,0.12470465898513794,0.07547182589769363,0.6371541619300842
14,0.9821381568908691,0.28309276700019836,0.15687288343906403,0.07246701419353485,0.11754798889160156,0.07194800674915314,0.6366416215896606
15,0.982907235622406,0.2822096347808838,0.1551964282989502,0.07391612231731415,0.11605972051620483,0.06941865384578705,0.6369912028312683
16,0.9823693633079529,0.28464475274086,0.16323809325695038,0.0794110894203186,0.1238403469324112,0.0699823722243309,0.638115406036377
17,0.981806218624115,0.2864209711551666,0.1671682596206665,0.08296360820531845,0.12820658087730408,0.0711917132139206,0.638939619064331
18,0.9818421006202698,0.2852399945259094,0.16272462904453278,0.07984165102243423,0.12237783521413803,0.07120045274496078,0.6375122666358948
19,0.981328010559082,0.2859194278717041,0.17022943496704102,0.08254421502351761,0.12181439250707626,0.07229384779930115,0.6359645128250122
20,0.9818528890609741,0.285851389169693,0.17147716879844666,0.08713049441576004,0.1254737675189972,0.0707240030169487,0.6374219655990601
21,0.9807735085487366,0.2849375307559967,0.1669769585132599,0.08453664928674698,0.12074108421802521,0.07554212212562561,0.6361969113349915
22,0.9812805652618408,0.2846328914165497,0.16358521580696106,0.08565548807382584,0.1258668303489685,0.07387828081846237,0.6356374025344849
23,0.9813649654388428,0.2837517559528351,0.16060487926006317,0.08342736214399338,0.12181421369314194,0.07423034310340881,0.6360480785369873
24,0.9810062646865845,0.2841259241104126,0.1611778885126114,0.08203881978988647,0.12121088802814484,0.07485610246658325,0.6364327669143677
25,0.9810128808021545,0.28344666957855225,0.1584257185459137,0.08044027537107468,0.11775100976228714,0.07497475296258926,0.6360862255096436
26,0.9813742637634277,0.28303638100624084,0.1610230654478073,0.08128276467323303,0.11387211084365845,0.07385604828596115,0.6357105374336243
27,0.9815429449081421,0.28285905718803406,0.16304603219032288,0.08366082608699799,0.11554081737995148,0.0739273652434349,0.6347737312316895
28,0.9816364049911499,0.28373420238494873,0.1680406630039215,0.08662118762731552,0.11845103651285172,0.07340091466903687,0.6357343196868896
29,0.9820499420166016,0.282999187707901,0.16624976694583893,0.08722683042287827,0.11768243461847305,0.072697713971138,0.6364245414733887
30,0.9820472598075867,0.28426817059516907,0.16807182133197784,0.09125789999961853,0.12384860217571259,0.07245886325836182,0.6370221972465515
31,0.9823644757270813,0.2835385203361511,0.16625939309597015,0.08992529660463333,0.12105005979537964,0.07152130454778671,0.6370896100997925
32,0.9822787642478943,0.2838994860649109,0.17019224166870117,0.08994888514280319,0.12003438174724579,0.07151028513908386,0.6375391483306885
33,0.9820346832275391,0.28358152508735657,0.16840751469135284,0.08875483274459839,0.11756190657615662,0.07218247652053833,0.6374241709709167
34,0.9817386865615845,0.2831665575504303,0.16723816096782684,0.08799836784601212,0.11420299857854843,0.07292264699935913,0.6370996236801147
35,0.981846034526825,0.2832289934158325,0.16919484734535217,0.08924470096826553,0.11547832936048508,0.07269588857889175,0.6371760368347168
36,0.9816151261329651,0.28344663977622986,0.16853784024715424,0.08859725296497345,0.11570139229297638,0.07320772856473923,0.6371732950210571
37,0.9819765686988831,0.28273123502731323,0.1676788032054901,0.08715866506099701,0.1126566156744957,0.07237870991230011,0.6378475427627563
38,0.982319176197052,0.28201422095298767,0.165511354804039,0.08563791215419769,0.10976798832416534,0.07134867459535599,0.6372952461242676
39,0.9826669692993164,0.28144243359565735,0.16563384234905243,0.08516156673431396,0.10774506628513336,0.07039452344179153,0.6375275254249573
40,0.9827376008033752,0.28173771500587463,0.16804766654968262,0.08781902492046356,0.11017987877130508,0.07043682783842087,0.638511598110199
41,0.982646107673645,0.2832031846046448,0.17040351033210754,0.09072960168123245,0.11563194543123245,0.07019158452749252,0.6389847993850708
42,0.9826103448867798,0.28318923711776733,0.17242686450481415,0.09145257622003555,0.11572790145874023,0.07061773538589478,0.6380199193954468
43,0.9826735854148865,0.283274382352829,0.1713314652442932,0.09043291211128235,0.11555525660514832,0.07019568234682083,0.6383157968521118
44,0.9828117489814758,0.2833346426486969,0.1732591688632965,0.09024802595376968,0.1156100407242775,0.06965360790491104,0.6386813521385193
45,0.9828872084617615,0.2828633189201355,0.17096255719661713,0.0888800099492073,0.11352284997701645,0.06941863149404526,0.6392416954040527
46,0.9826404452323914,0.28352388739585876,0.17411915957927704,0.09085310250520706,0.11502004414796829,0.06960577517747879,0.6397233605384827
47,0.9823529124259949,0.28395652770996094,0.1760198324918747,0.09097429364919662,0.11486047506332397,0.07014363259077072,0.6398013830184937
48,0.9824773073196411,0.2842526435852051,0.1780407577753067,0.09227321296930313,0.11725820600986481,0.06977087259292603,0.6403263807296753
49,0.9823342561721802,0.28450363874435425,0.17752687633037567,0.09364554286003113,0.11931299418210983,0.0703202486038208,0.6402248740196228
50,0.9826102256774902,0.2839571237564087,0.1757701188325882,0.09286359697580338,0.11781267821788788,0.06951791793107986,0.6399842500686646
51,0.9825847744941711,0.28388774394989014,0.17557986080646515,0.0910777598619461,0.11738907545804977,0.06962982565164566,0.6403306722640991
52,0.9826491475105286,0.2837204337120056,0.1744508147239685,0.09046678990125656,0.11628342419862747,0.06940016150474548,0.6408213973045349
53,0.9822714924812317,0.2847009599208832,0.17704860866069794,0.09197293221950531,0.11940490454435349,0.06996441632509232,0.6403415203094482
54,0.9821741580963135,0.2843044102191925,0.17495274543762207,0.09062627702951431,0.11752665787935257,0.07050714641809464,0.640108585357666
55,0.9819279313087463,0.283864825963974,0.17255690693855286,0.08932220190763474,0.11567644029855728,0.07170155644416809,0.6395542025566101
56,0.9817478060722351,0.2840091586112976,0.17121998965740204,0.08910909295082092,0.11631327122449875,0.07230235636234283,0.6394789218902588
57,0.9819849729537964,0.2836437523365021,0.17201165854930878,0.08911943435668945,0.11431048065423965,0.07166173309087753,0.6391292810440063
58,0.98190838098526,0.28408685326576233,0.17230704426765442,0.08908507972955704,0.116483673453331,0.07167962193489075,0.6393178701400757
59,0.9815654158592224,0.28383904695510864,0.17110313475131989,0.08841385692358017,0.11525854468345642,0.07277146726846695,0.639458179473877
epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,loss,mean_io_u
0,0.981733500957489,0.26197636127471924,0.10425010323524475,0.035354968160390854,0.04198687896132469,0.13837294280529022,0.5575031042098999
0,0.988893449306488,0.30775418877601624,0.35129156708717346,0.154960036277771,0.21091189980506897,0.041009046137332916,0.6995275020599365
1,0.9737301468849182,0.29654598236083984,0.2551083266735077,0.108445905148983,0.12392006069421768,0.0896570235490799,0.6895562410354614
2,0.9798868894577026,0.2857613265514374,0.2185901552438736,0.0964711531996727,0.09860428422689438,0.07376789301633835,0.6904470324516296
3,0.9830026030540466,0.29189416766166687,0.2305561900138855,0.13927076756954193,0.1471346914768219,0.064165398478508,0.6952431797981262
4,0.985471785068512,0.2856108546257019,0.22063612937927246,0.121644988656044,0.1177077516913414,0.058871231973171234,0.6971877813339233
5,0.9833336472511292,0.29095426201820374,0.2307722121477127,0.10137081891298294,0.13272254168987274,0.06304413825273514,0.6959775686264038
6,0.9830417037010193,0.2893858551979065,0.2240738570690155,0.08688927441835403,0.12754607200622559,0.06552272289991379,0.6971094608306885
7,0.9844167232513428,0.2866039276123047,0.20978616178035736,0.08998771756887436,0.1259261816740036,0.06370293349027634,0.6978927254676819
8,0.9855448007583618,0.2875514626502991,0.19690720736980438,0.10527768731117249,0.1515272706747055,0.0603877529501915,0.6968362331390381
9,0.9864345788955688,0.2868022322654724,0.19314444065093994,0.11063496023416519,0.1498338282108307,0.05768994987010956,0.6958174705505371
10,0.9841528534889221,0.2857862710952759,0.18836331367492676,0.10630635917186737,0.1400008201599121,0.06389206647872925,0.6967602968215942
11,0.9833405613899231,0.2900083661079407,0.19626598060131073,0.09754887223243713,0.15757396817207336,0.06466533988714218,0.6972674131393433
12,0.9840401411056519,0.29027098417282104,0.19072292745113373,0.10393531620502472,0.17439930140972137,0.06273559480905533,0.6956186294555664
13,0.9831967353820801,0.2938160002231598,0.19890855252742767,0.10948443412780762,0.18038532137870789,0.06448231637477875,0.695899248123169
14,0.9824285507202148,0.2923303544521332,0.195328027009964,0.105971559882164,0.16835962235927582,0.0664377361536026,0.6948456764221191
15,0.9818581938743591,0.2929811179637909,0.19582511484622955,0.10486570000648499,0.16703015565872192,0.06764981895685196,0.6949982643127441
16,0.9815678000450134,0.2920105457305908,0.19229374825954437,0.10161615908145905,0.1592615246772766,0.06878170371055603,0.6944081783294678
17,0.9818195104598999,0.29232585430145264,0.1968165785074234,0.10760515928268433,0.16476887464523315,0.0687883049249649,0.6927793025970459
18,0.9816656708717346,0.2968379855155945,0.20614652335643768,0.11787331849336624,0.17798149585723877,0.06794895976781845,0.6934024095535278
19,0.9812705516815186,0.3004067540168762,0.2165832221508026,0.12600067257881165,0.18669208884239197,0.06775505840778351,0.6936835646629333
20,0.9815095067024231,0.29887834191322327,0.2120542973279953,0.12247344106435776,0.17924225330352783,0.06718645244836807,0.694611668586731
21,0.9812283515930176,0.2994999587535858,0.20973652601242065,0.12373813986778259,0.18160536885261536,0.06812617927789688,0.6944141387939453
22,0.9814092516899109,0.29954132437705994,0.21043118834495544,0.12253417074680328,0.18157266080379486,0.06732761114835739,0.6940121650695801
23,0.9812449216842651,0.3009357452392578,0.2137049287557602,0.12354332208633423,0.1870604008436203,0.06726373732089996,0.69388747215271
24,0.98185133934021,0.2991928458213806,0.2090044915676117,0.12135466933250427,0.18144962191581726,0.06590335816144943,0.6935577988624573
25,0.9815910458564758,0.3004768192768097,0.20803877711296082,0.12264405190944672,0.1878945529460907,0.06683681905269623,0.6932528018951416
26,0.9818450808525085,0.3012285530567169,0.21249735355377197,0.12307833135128021,0.1901930570602417,0.06601513177156448,0.6937682032585144
27,0.981731653213501,0.3034640848636627,0.21666739881038666,0.1281493753194809,0.1969027817249298,0.06572619080543518,0.693335771560669
28,0.9817396998405457,0.3053427040576935,0.217882439494133,0.13382761180400848,0.20406115055084229,0.06544104963541031,0.6936661601066589
29,0.9817646741867065,0.304165780544281,0.21573024988174438,0.13083679974079132,0.19803453981876373,0.06560629606246948,0.692778468132019
30,0.9814267158508301,0.30519020557403564,0.22209931910037994,0.13446161150932312,0.1991124451160431,0.06573744863271713,0.6932344436645508
31,0.9818894267082214,0.3038160502910614,0.22050967812538147,0.1328669786453247,0.19488511979579926,0.06456582248210907,0.6932580471038818
32,0.9816496968269348,0.3031591773033142,0.21894273161888123,0.13118430972099304,0.19038280844688416,0.06527069211006165,0.692551851272583
